Date,Code,weigh,temperature,Humidity(out),PH,Humidity,%Humidity,sum,result
26,A77,0,25,75,7.5,8,80,0,fail
27,A77,0,25,75,7.5,7,70,0,fail
28,A77,0,25,75,7.5,5.2,52,0,fail
29,A77,20,25,75,7.5,4.5,45,200,very bad
1,A78,0,25,75,7,9.5,95,0,fail
2,A78,0,25,75,7,9,90,0,fail
3,A78,0,25,75,7,8.2,82,0,fail
4,A78,0,25,75,7,8.5,85,0,fail
5,A78,0,25,75,7,8.8,88,0,fail
6,A78,0,25,75,7,8,80,0,fail
7,A78,0,25,75,7,8.5,85,0,fail
8,A78,100,25,75,7,8.2,82,100,very good
9,A78,0,25,75,7,9,90,0,fail
10,A78,0,25,75,7,8.8,88,0,fail
11,A78,0,25,75,7,7.8,78,0,fail
12,A78,0,25,75,7,7,70,0,fail
13,A78,0,25,75,7,7.2,72,0,fail
14,A78,0,25,75,7,5.5,55,0,fail
15,A78,10,25,75,7,4.2,42,110,very bad
16,A78,0,25,75,7,6.5,65,0,fail
17,A78,0,25,75,7,7,70,0,fail
18,A78,0,25,75,7,6.8,68,0,fail
19,A78,0,25,75,7,5.2,52,0,fail
20,A78,0,25,75,7,5,50,0,fail
21,A78,0,25,75,7,6,60,0,fail
22,A78,0,25,75,7,6.5,65,0,fail
23,A78,0,25,75,7.2,6.8,68,0,fail
24,A78,0,25,75,7.2,5.2,52,0,fail
25,A78,145,25,75,7.2,6.2,62,255,over
26,A78,0,25,75,7.2,7,70,0,fail
27,A78,0,25,75,7.2,4.7,47,0,fail
28,A78,0,25,75,7.2,7.5,75,0,fail
29,A78,0,25,75,7.2,3.8,38,0,fail
1,A79,0,25,75,7,8.3,83,0,fail
2,A79,0,25,75,7,8.5,85,0,fail
3,A79,0,25,75,7,8,80,0,fail
4,A79,0,25,75,7,7.5,75,0,fail
5,A79,0,25,75,7,6,60,0,fail
6,A79,0,25,75,7,6.2,62,0,fail
7,A79,0,25,75,7,6.8,68,0,fail
8,A79,110,25,75,7,8.8,88,110,very good
9,A79,0,25,75,7,9,90,0,fail
10,A79,0,25,75,7,7,70,0,fail
11,A79,0,25,75,7,6.5,65,0,fail
12,A79,0,25,75,7,5.5,55,0,fail
13,A79,120,25,75,7,9.5,95,230,very good
14,A79,0,25,75,7,7.8,78,0,fail
15,A79,0,25,75,7,6,60,0,fail
16,A79,0,25,75,7,6.5,65,0,fail
17,A79,0,25,75,7.2,5.5,55,0,fail
18,A79,0,25,75,7.2,4.7,47,0,fail
19,A79,0,25,75,7.2,4.8,48,0,fail
20,A79,0,25,75,7.2,6.7,67,0,fail
21,A79,0,25,75,7.2,7,70,0,fail
22,A79,0,25,75,7.2,7.5,75,0,fail
23,A79,0,25,75,7.2,8,80,0,fail
24,A79,0,25,75,7.2,8.5,85,0,fail
25,A79,0,25,75,7.2,8.8,88,0,fail
26,A79,0,25,75,7.2,9,90,0,fail
27,A79,0,25,75,7.2,9.5,95,0,fail
28,A79,0,25,75,7.2,8.2,82,0,fail
29,A79,30,25,75,7.5,5,50,260,very bad
1,A80,0,25,75,6.8,9,90,0,fail
2,A80,0,25,75,6.8,9.5,95,0,fail
3,A80,20,25,75,7,4.7,47,20,very bad
4,A80,0,25,75,7,8.5,85,0,fail
5,A80,0,25,75,7,8.2,82,0,fail
6,A80,0,25,75,7,7.5,75,0,fail
7,A80,0,25,75,7,7,70,0,fail
8,A80,0,25,75,7,6.8,68,0,fail
9,A80,135,25,75,7,9,90,155,over
10,A80,0,25,75,7,7.5,75,0,fail
11,A80,0,25,75,7,7,70,0,fail
12,A80,0,25,75,7,8.2,82,0,fail
13,A80,0,25,75,7.2,6.8,68,0,fail
14,A80,0,25,75,7.2,5,50,0,fail
15,A80,0,25,75,7.2,5.2,52,0,fail
16,A80,0,25,75,7.2,4.5,45,0,fail
17,A80,0,25,75,7.2,7,70,0,fail
18,A80,0,25,75,7.2,6.8,68,0,fail
19,A80,0,25,75,7.2,4.8,48,0,fail
20,A80,0,25,75,7.2,5,50,0,fail
21,A80,0,25,75,7.2,6.8,68,0,fail
22,A80,0,25,75,7.2,7,70,0,fail
23,A80,0,25,75,7,7.5,75,0,fail
24,A80,0,25,75,7,8,80,0,fail
25,A80,0,25,75,7,6.2,62,0,fail
26,A80,0,25,75,7,7,70,0,fail
27,A80,0,25,75,7,4.7,47,0,fail
28,A80,110,25,75,7,9.2,92,175,very good
29,A80,0,25,75,7,8.5,85,0,fail
1,A81,135,25,75,7,9.5,95,135,over
2,A81,0,25,75,7,5.5,55,0,fail
3,A81,0,25,75,7,5.2,52,0,fail
4,A81,0,25,75,7,7,70,0,fail
5,A81,0,25,75,7,8,80,0,fail
6,A81,0,25,75,7,7.2,72,0,fail
7,A81,0,25,75,7,8,80,0,fail
8,A81,0,25,75,7,8.5,85,0,fail
9,A81,0,25,75,7,9,90,0,fail
10,A81,0,25,75,7,8.8,88,0,fail
11,A81,0,25,75,7,8.5,85,0,fail
12,A81,0,25,75,7,8.2,82,0,fail
13,A81,10,25,75,7.2,4,40,145,very bad
14,A81,0,25,75,7.2,5.5,55,0,fail
15,A81,0,25,75,7.2,6,60,0,fail
16,A81,0,25,75,7.2,6.9,69,0,fail
17,A81,0,25,75,7.2,6.7,67,0,fail
18,A81,0,25,75,7.2,5.8,58,0,fail
19,A81,0,25,75,7.2,7.5,75,0,fail
20,A81,0,25,75,7.2,7.8,78,0,fail
21,A81,0,25,75,7.2,8.5,85,0,fail
22,A81,0,25,75,7,8,80,0,fail
23,A81,0,25,75,7,8.2,82,0,fail
24,A81,0,25,75,7,7,70,0,fail
25,A81,0,25,75,7,6.2,62,0,fail
26,A81,0,25,75,7,7,70,0,fail
27,A81,20,25,75,7,4.3,43,165,very bad
28,A81,0,25,75,7,7.5,75,0,fail
29,A81,0,25,75,7,3.8,38,0,fail
1,A82,0,25,75,7,7,70,0,fail
2,A82,0,25,75,7,7.5,75,0,fail
3,A82,0,25,75,7,8.2,82,0,fail
4,A82,0,25,75,7,7.8,78,0,fail
5,A82,0,25,75,7,8,80,0,fail
6,A82,0,25,75,7,6.5,65,0,fail
7,A82,0,25,75,7,6,60,0,fail
8,A82,70,25,75,7,7.8,78,70,normal
9,A82,0,25,75,7,8,80,0,fail
10,A82,0,25,75,7,8.8,88,0,fail
11,A82,50,25,75,7,5.8,58,120,bad
12,A82,0,25,75,7,8.2,82,0,fail
13,A82,0,25,75,7,8,80,0,fail
14,A82,0,25,75,7,7.8,78,0,fail
15,A82,0,25,75,7,6,60,0,fail
16,A82,0,25,75,7,6.5,65,0,fail
17,A82,0,25,75,7,7,70,0,fail
18,A82,0,25,75,7,6.8,68,0,fail
19,A82,0,25,75,7.2,4.8,48,0,fail
20,A82,0,25,75,7.2,5,50,0,fail
21,A82,0,25,75,7.2,5.5,55,0,fail
22,A82,0,25,75,7.3,7.2,72,0,fail
23,A82,0,25,75,7.3,7.5,75,0,fail
24,A82,0,25,75,7.3,7.8,78,0,fail
25,A82,0,25,75,7.3,8,80,0,fail
26,A82,0,25,75,7.3,7.3,73,0,fail
27,A82,0,25,75,7.3,8.5,85,0,fail
28,A82,0,25,75,7.3,8,80,0,fail
29,A82,0,25,75,7.3,7.2,72,0,fail
1,A83,0,25,75,7,6.9,69,0,fail
2,A83,0,25,75,7,5.5,55,0,fail
3,A83,0,25,75,7,5.2,52,0,fail
4,A83,60,25,75,7,6.5,65,60,normal
5,A83,0,25,75,7,8,80,0,fail
6,A83,0,25,75,7,7.2,72,0,fail
7,A83,0,25,75,7,8,80,0,fail
8,A83,0,25,75,7,8.5,85,0,fail
9,A83,0,25,75,7,9,90,0,fail
10,A83,0,25,75,7,8.8,88,0,fail
11,A83,0,25,75,7,8.5,85,0,fail
12,A83,0,25,75,7,8.2,82,0,fail
13,A83,135,25,75,7,9.2,92,195,over
14,A83,0,25,75,7.2,7.8,78,0,fail
15,A83,0,25,75,7.2,6,60,0,fail
16,A83,0,25,75,7.2,6.5,65,0,fail
17,A83,0,25,75,7.2,7,70,0,fail
18,A83,0,25,75,7.2,6.8,68,0,fail
19,A83,0,25,75,7.2,4.8,48,0,fail
20,A83,0,25,75,7.2,5,50,0,fail
21,A83,0,25,75,7.2,5.5,55,0,fail
22,A83,0,25,75,7.2,4.8,48,0,fail
23,A83,0,25,75,7.4,9,90,0,fail
24,A83,0,25,75,7.4,7.5,75,0,fail
25,A83,0,25,75,7.4,7,70,0,fail
26,A83,0,25,75,7.4,6.5,65,0,fail
27,A83,0,25,75,7.4,6.2,62,0,fail
28,A83,80,25,75,7.2,7.5,75,275,good
29,A83,0,25,75,7.2,9,90,0,fail
1,A84,0,25,75,6.9,5.5,55,0,fail
2,A84,0,25,75,6.9,6.8,68,0,fail
3,A84,0,25,75,6.9,7.5,75,0,fail
4,A84,0,25,75,7,7,70,0,fail
5,A84,0,25,75,7,8,80,0,fail
6,A84,20,25,75,7,4.8,48,20,very bad 
7,A84,0,25,75,7,8,80,0,fail
8,A84,0,25,75,7,8.5,85,0,fail
9,A84,0,25,75,7,9,90,0,fail
10,A84,0,25,75,7,8.8,88,0,fail
11,A84,0,25,75,7,8.5,85,0,fail
12,A84,0,25,75,7,8.2,82,0,fail
13,A84,0,25,75,7,8,80,0,fail
14,A84,0,25,75,7,7.8,78,0,fail
15,A84,0,25,75,7,6,60,0,fail
16,A84,0,25,75,7,6.5,65,0,fail
17,A84,0,25,75,7.2,7,70,0,fail
18,A84,0,25,75,7.2,6.8,68,0,fail
19,A84,0,25,75,7.2,4.8,48,0,fail
20,A84,0,25,75,7.2,5,50,0,fail
21,A84,0,25,75,7.2,5.5,55,0,fail
22,A84,0,25,75,7.2,4.8,48,0,fail
23,A84,0,25,75,7.2,4.8,48,0,fail
24,A84,0,25,75,7.2,6.5,65,0,fail
25,A84,0,25,75,7.2,6.2,62,0,fail
26,A84,0,25,75,7.2,7,70,0,fail
27,A84,0,25,75,7.2,4.7,47,0,fail
28,A84,70,25,75,7,7,70,90,good
29,A84,0,25,75,7.2,3.8,38,0,fail
1,A85,0,25,75,7,8.2,82,0,fail
2,A85,0,25,75,7,7,70,0,fail
3,A85,0,25,75,7,6.9,69,0,fail
4,A85,0,25,75,7,7,70,0,fail
5,A85,60,25,75,7,6.5,65,60,normal
6,A85,0,25,75,7,7.2,72,0,fail
7,A85,0,25,75,7,8,80,0,fail
8,A85,0,25,75,7,8.5,85,0,fail
9,A85,0,25,75,7,9,90,0,fail
10,A85,0,25,75,7,8.8,88,0,fail
11,A85,0,25,75,7,8.5,85,0,fail
12,A85,0,25,75,7,8.2,82,0,fail
13,A85,0,25,75,7,7,70,0,fail
14,A85,0,25,75,7,7.8,78,0,fail
15,A85,0,25,75,7,6.2,62,0,fail
16,A85,0,25,75,7,6.5,65,0,fail
17,A85,0,25,75,7.2,7,70,0,fail
18,A85,0,25,75,7.2,6.8,68,0,fail
19,A85,0,25,75,7.2,4.8,48,0,fail
20,A85,0,25,75,7.2,5,50,0,fail
21,A85,80,25,75,7.2,7.8,78,140,good
22,A85,0,25,75,7.2,5,50,0,fail
23,A85,0,25,75,7.2,5.5,55,0,fail
24,A85,0,25,75,7.2,9,90,0,fail
25,A85,0,25,75,7.2,8,80,0,fail
26,A85,0,25,75,7.2,7.2,72,0,fail
27,A85,0,25,75,7.2,9,90,0,fail
28,A85,0,25,75,7.2,7.2,72,0,fail
29,A85,0,25,75,7.2,8.5,85,0,fail
1,A86,0,25,75,7,6.9,69,0,fail
2,A86,0,25,75,7,5.5,55,0,fail
3,A86,0,25,75,7,5.2,52,0,fail
4,A86,70,25,75,7,7.2,72,70,normal
5,A86,0,25,75,7,8,80,0,fail
6,A86,0,25,75,7,7.2,72,0,fail
7,A86,0,25,75,7,8,80,0,fail
8,A86,0,25,75,7,8.5,85,0,fail
9,A86,0,25,75,7,9,90,0,fail
10,A86,0,25,75,7,8.8,88,0,fail
11,A86,0,25,75,7,8.5,85,0,fail
12,A86,0,25,75,7,8.2,82,0,fail
13,A86,0,25,75,7,8,80,0,fail
14,A86,0,25,75,7,7.8,78,0,fail
15,A86,0,25,75,7,6,60,0,fail
16,A86,0,25,75,7,6.5,65,0,fail
17,A86,0,25,75,7.2,7,70,0,fail
18,A86,0,25,75,7.2,6.8,68,0,fail
19,A86,0,25,75,7.2,4.8,48,0,fail
20,A86,0,25,75,7.2,5,50,0,fail
21,A86,0,25,75,7.2,5.5,55,0,fail
22,A86,0,25,75,7.2,4.8,48,0,fail
23,A86,0,25,75,7.2,6,60,0,fail
24,A86,0,25,75,7.2,6.7,67,0,fail
25,A86,0,25,75,7.3,8.5,85,0,fail
26,A86,0,25,75,7.3,8.2,82,0,fail
27,A86,0,25,75,7.3,7,70,0,fail
28,A86,110,25,75,7.3,9,90,110,very good
29,A86,0,25,75,7.3,9.2,92,0,fail
1,A87,0,25,75,7,6.9,69,0,fail
2,A87,0,25,75,7,5.5,55,0,fail
3,A87,0,25,75,7,5.2,52,0,fail
4,A87,0,25,75,7,7,70,0,fail
5,A87,70,25,75,7,7,70,70,normal
6,A87,0,25,75,7,8.2,82,0,fail
7,A87,0,25,75,7,8.5,85,0,fail
8,A87,0,25,75,7,7,70,0,fail
9,A87,0,25,75,7,9,90,0,fail
10,A87,0,25,75,7,7.8,78,0,fail
11,A87,0,25,75,7,6.5,65,0,fail
12,A87,0,25,75,7,5,50,0,fail
13,A87,0,25,75,7,7.8,78,0,fail
14,A87,0,25,75,7,7,70,0,fail
15,A87,0,25,75,7,6.2,62,0,fail
16,A87,10,25,75,7,4,40,80,very bad 
17,A87,0,25,75,7.2,7,70,0,fail
18,A87,0,25,75,7.2,6.8,68,0,fail
19,A87,0,25,75,7.2,4.8,48,0,fail
20,A87,0,25,75,7.2,5,50,0,fail
21,A87,0,25,75,7.2,5.5,55,0,fail
22,A87,0,25,75,7.2,4.8,48,0,fail
23,A87,0,25,75,7.2,4.8,48,0,fail
24,A87,0,25,75,7.2,6.5,65,0,fail
25,A87,0,25,75,7.2,6.2,62,0,fail
26,A87,0,25,75,7.2,7,70,0,fail
27,A87,0,25,75,7.2,4.7,47,0,fail
28,A87,70,25,75,7.2,6.7,67,150,normal
29,A87,0,25,75,7.2,3.8,38,0,fail
1,A88,0,25,75,7,6.9,69,0,fail
2,A88,0,25,75,7,5.5,55,0,fail
3,A88,0,25,75,7,5.2,52,0,fail
4,A88,0,25,75,7,7,70,0,fail
5,A88,100,25,75,7,8.5,85,100,very good
6,A88,0,25,75,7,7.2,72,0,fail
7,A88,0,25,75,7,8,80,0,fail
8,A88,0,25,75,7,8.5,85,0,fail
9,A88,0,25,75,7,9,90,0,fail
10,A88,0,25,75,7,8.8,88,0,fail
11,A88,0,25,75,7,8.5,85,0,fail
12,A88,0,25,75,7,8.2,82,0,fail
13,A88,0,25,75,7,8,80,0,fail
14,A88,0,25,75,7.2,7.8,78,0,fail
15,A88,0,25,75,7.2,6,60,0,fail
16,A88,0,25,75,7.2,6.5,65,0,fail
17,A88,0,25,75,7.2,7,70,0,fail
18,A88,0,25,75,7.2,6.8,68,0,fail
19,A88,80,25,75,7.2,7.8,78,180,good
20,A88,0,25,75,7.2,5,50,0,fail
21,A88,0,25,75,7.2,5.5,55,0,fail
22,A88,0,25,75,7.2,4.8,48,0,fail
23,A88,0,25,75,7.2,4.8,48,0,fail
24,A88,0,25,75,7.2,6.5,65,0,fail
25,A88,0,25,75,7.2,6.2,62,0,fail
26,A88,0,25,75,7.2,7,70,0,fail
27,A88,10,25,75,7.2,3.8,38,190,very bad
28,A88,0,25,75,7.2,7,70,0,fail
29,A88,0,25,75,7.2,7.5,75,0,fail
1,A89,0,25,75,6.9,5.6,56,0,fail
2,A89,0,25,75,6.9,6.8,68,0,fail
3,A89,0,25,75,6.9,7.5,75,0,fail
4,A89,0,25,75,7,7,70,0,fail
5,A89,0,25,75,7,8,80,0,fail
6,A89,0,25,75,7,7.2,72,0,fail
7,A89,110,25,75,7,9,90,110,very good
8,A89,0,25,75,7,8.5,85,0,fail
9,A89,0,25,75,7,9,90,0,fail
10,A89,0,25,75,7,8.8,88,0,fail
11,A89,0,25,75,7,8.5,85,0,fail
12,A89,0,25,75,7,8.2,82,0,fail
13,A89,0,25,75,7,8,80,0,fail
14,A89,0,25,75,7,7.8,78,0,fail
15,A89,0,25,75,7,6,60,0,fail
16,A89,0,25,75,7,6.5,65,0,fail
17,A89,0,25,75,7,7,70,0,fail
18,A89,0,25,75,7,6.8,68,0,fail
19,A89,0,25,75,7,4.8,48,0,fail
20,A89,0,25,75,7.2,5,50,0,fail
21,A89,0,25,75,7.2,5.5,55,0,fail
22,A89,0,25,75,7.2,4.8,48,0,fail
23,A89,0,25,75,7.2,4.8,48,0,fail
24,A89,0,25,75,7.2,6.5,65,0,fail
25,A89,30,25,75,7.2,5.5,55,140,very bad
26,A89,0,25,75,7.2,7,70,0,fail
27,A89,0,25,75,7.2,4.7,47,0,fail
28,A89,0,25,75,7.2,7.5,75,0,fail
29,A89,0,25,75,7.2,3.8,38,0,fail
1,A90,0,25,75,7,6.9,69,0,fail
2,A90,0,25,75,7,5.8,58,0,fail
3,A90,0,25,75,7,6,60,0,fail
4,A90,0,25,75,7,7,70,0,fail
5,A90,100,25,75,7,8.3,83,100,very good
6,A90,0,25,75,7,7.2,72,0,fail
7,A90,0,25,75,7,8,80,0,fail
8,A90,0,25,75,7,8.5,85,0,fail
9,A90,0,25,75,7,9,90,0,fail
10,A90,0,25,75,7,8,80,0,fail
11,A90,0,25,75,7,7.8,78,0,fail
12,A90,0,25,75,7,6.5,65,0,fail
13,A90,0,25,75,7,8,80,0,fail
14,A90,0,25,75,7,7.8,78,0,fail
15,A90,0,25,75,7,6,60,0,fail
16,A90,0,25,75,7,6.5,65,0,fail
17,A90,0,25,75,7.2,7,70,0,fail
18,A90,0,25,75,7.2,6.8,68,0,fail
19,A90,0,25,75,7.2,4.8,48,0,fail
20,A90,0,25,75,7.2,5,50,0,fail
21,A90,0,25,75,7.2,5.5,55,0,fail
22,A90,0,25,75,7.2,4.8,48,0,fail
23,A90,0,25,75,7.2,4.8,48,0,fail
24,A90,0,25,75,7.2,6.5,65,0,fail
25,A90,0,25,75,7.2,6.2,62,0,fail
26,A90,0,25,75,7.2,7,70,0,fail
27,A90,0,25,75,7.2,4.7,47,0,fail
28,A90,0,25,75,7.2,7.5,75,0,fail
29,A90,60,25,75,7.2,6.5,65,160,normal
1,A91,0,25,75,7,8.5,85,0,fail
2,A91,0,25,75,7,9,90,0,fail
3,A91,0,25,75,7,8.8,88,0,fail
4,A91,0,25,75,7,8.5,85,0,fail
5,A91,0,25,75,7,7.2,72,0,fail
6,A91,0,25,75,7,7.5,75,0,fail
7,A91,0,25,75,7,8,80,0,fail
8,A91,0,25,75,7,8.5,85,0,fail
9,A91,0,25,75,7,9,90,0,fail
10,A91,0,25,75,7,6.7,67,0,fail
11,A91,0,25,75,7,7,70,0,fail
12,A91,70,25,75,7,6.8,68,70,normal
13,A91,0,25,75,7,8,80,0,fail
14,A91,0,25,75,7,8.5,85,0,fail
15,A91,0,25,75,7,9,90,0,fail
16,A91,0,25,75,7,8.8,88,0,fail
17,A91,0,25,75,7.2,8.5,85,0,fail
18,A91,0,25,75,7.2,6.8,68,0,fail
19,A91,0,25,75,7.2,4.8,48,0,fail
20,A91,0,25,75,7.2,5,50,0,fail
21,A91,0,25,75,7.2,5.5,55,0,fail
22,A91,0,25,75,7.2,4.8,48,0,fail
23,A91,0,25,75,7.2,4.8,48,0,fail
24,A91,60,25,75,7.2,6.2,62,130,normal
25,A91,0,25,75,7.2,6.2,62,0,fail
26,A91,0,25,75,7.2,7,70,0,fail
27,A91,0,25,75,7.2,4.7,47,0,fail
28,A91,0,25,75,7.2,7.5,75,0,fail
29,A91,0,25,75,7.2,3.8,38,0,fail
1,A93,0,25,75,7,9.2,92,0,fail
2,A93,0,25,75,7,5.5,55,0,fail
3,A93,0,25,75,7,5.2,52,0,fail
4,A93,0,25,75,7,7,70,0,fail
5,A93,0,25,75,7,8,80,0,fail
6,A93,0,25,75,7,7.2,72,0,fail
7,A93,0,25,75,7,8,80,0,fail
8,A93,100,25,75,7,8.3,83,0,very good
9,A93,0,25,75,7,9,90,0,fail
10,A93,0,25,75,7,8.8,88,0,fail
11,A93,0,25,75,7,8.5,85,0,fail
12,A93,0,25,75,7,8.2,82,0,fail
13,A93,0,25,75,7.2,8,80,0,fail
14,A93,0,25,75,8.2,7.8,78,0,fail
15,A93,0,25,75,9.2,6,60,0,fail
16,A93,100,25,75,7.2,8.5,85,200,very good
17,A93,0,25,75,7.2,7,70,0,fail
18,A93,0,25,75,7.2,6.8,68,0,fail
19,A93,0,25,75,7.2,4.8,48,0,fail
20,A93,0,25,75,7.2,5,50,0,fail
21,A93,0,25,75,7.2,5.5,55,0,fail
22,A93,0,25,75,7.2,4.8,48,0,fail
23,A93,0,25,75,7.4,4.7,47,0,fail
24,A93,0,25,75,7.4,6.5,65,0,fail
25,A93,0,25,75,7.4,6.2,62,0,fail
26,A93,0,25,75,7.4,7,70,0,fail
27,A93,0,25,75,7.4,7.5,75,0,fail
28,A93,0,25,75,7.4,6.2,62,0,fail
29,A93,50,25,75,7.4,5.7,57,250,bad
1,A94,0,25,75,7,6.9,69,0,fail
2,A94,0,25,75,7,7,70,0,fail
3,A94,0,25,75,7,7.5,75,0,fail
4,A94,70,25,75,7,6.9,69,70,normal
5,A94,0,25,75,7,8,80,0,fail
6,A94,0,25,75,7,7.2,72,0,fail
7,A94,0,25,75,7,8,80,0,fail
8,A94,0,25,75,7,8.5,85,0,fail
9,A94,0,25,75,7,7.2,72,0,fail
10,A94,0,25,75,7,6.8,68,0,fail
11,A94,0,25,75,7,8.2,82,0,fail
12,A94,0,25,75,7,7,70,0,fail
13,A94,0,25,75,7,8,80,0,fail
14,A94,0,25,75,7,6.2,62,0,fail
15,A94,0,25,75,7,5.8,58,0,fail
16,A94,0,25,75,7,6.5,65,0,fail
17,A94,80,25,75,7.2,7.8,78,150,good
18,A94,0,25,75,7.2,6.8,68,0,fail
19,A94,0,25,75,7.2,4.8,48,0,fail
20,A94,0,25,75,7.2,5,50,0,fail
21,A94,0,25,75,7.2,6.7,67,0,fail
22,A94,0,25,75,7.2,8.5,85,0,fail
23,A94,0,25,75,7.2,6.2,62,0,fail
24,A94,0,25,75,7.2,7.5,75,0,fail
25,A94,0,25,75,7.2,9,90,0,fail
26,A94,0,25,75,7.2,8.8,88,0,fail
27,A94,50,25,75,7.4,5.7,57,200,bad
28,A94,0,25,75,7.2,7.5,75,0,fail
29,A94,0,25,75,7.2,6.7,67,0,fail
1,A95,0,25,75,7.1,7.7,77,0,fail
2,A95,0,25,75,7.1,7,70,0,fail
3,A95,0,25,75,7.1,6.8,68,0,fail
4,A95,0,25,75,7.1,4.2,42,0,fail
5,A95,0,25,75,7.1,4.5,45,0,fail
6,A95,0,25,75,7.1,8.8,88,0,fail
7,A95,0,25,75,7.1,8.5,85,0,fail
8,A95,90,25,75,7,7.9,79,90,good
9,A95,0,25,75,7,9,90,0,fail
10,A95,0,25,75,7,8.2,82,0,fail
11,A95,0,25,75,7,8,80,0,fail
12,A95,0,25,75,7,7.5,75,0,fail
13,A95,0,25,75,7,7,70,0,fail
14,A95,0,25,75,7,7.8,78,0,fail
15,A95,0,25,75,7,6,60,0,fail
16,A95,0,25,75,7,6.2,62,0,fail
17,A95,0,25,75,7,6.5,65,0,fail
18,A95,0,25,75,7,6.8,68,0,fail
19,A95,0,25,75,7,4.8,48,0,fail
20,A95,0,25,75,7,5,50,0,fail
21,A95,0,25,75,7,5.5,55,0,fail
22,A95,0,25,75,7,4.8,48,0,fail
23,A95,0,25,75,7,4.8,48,0,fail
24,A95,0,25,75,7,6.5,65,0,fail
25,A95,50,25,75,7,5.8,58,140,bad
26,A95,0,25,75,7,7,70,0,fail
27,A95,0,25,75,7,4.7,47,0,fail
28,A95,0,25,75,7,7.5,75,0,fail
29,A95,10,25,75,7,4,40,150,very bad
1,A96,0,25,75,7,8,80,0,fail
2,A96,0,25,75,7,8.2,82,0,fail
3,A96,0,25,75,7,7.3,73,0,fail
4,A96,0,25,75,7,7.5,75,0,fail
5,A96,0,25,75,7,6.9,69,0,fail
6,A96,80,25,75,7,7.5,75,80,good
7,A96,0,25,75,7,7,70,0,fail
8,A96,0,25,75,7,8.2,82,0,fail
9,A96,0,25,75,7,9,90,0,fail
10,A96,0,25,75,7,9.5,95,0,fail
11,A96,0,25,75,7,7,70,0,fail
12,A96,0,25,75,7,8.2,82,0,fail
13,A96,0,25,75,7,6.7,67,0,fail
14,A96,0,25,75,7,7.8,78,0,fail
15,A96,0,25,75,7,6,60,0,fail
16,A96,0,25,75,7,6.5,65,0,fail
17,A96,0,25,75,7,7,70,0,fail
18,A96,0,25,75,7,6.8,68,0,fail
19,A96,110,25,75,7,8.8,88,190,very good
20,A96,0,25,75,7.2,6.5,65,0,fail
21,A96,0,25,75,7.2,7,70,0,fail
22,A96,0,25,75,7.2,7.5,75,0,fail
23,A96,0,25,75,7.2,8,80,0,fail
24,A96,0,25,75,7.2,8.5,85,0,fail
25,A96,0,25,75,7.2,6.7,67,0,fail
26,A96,0,25,75,7.2,4.8,48,0,fail
27,A96,0,25,75,7.2,5.5,55,0,fail
28,A96,0,25,75,7.2,5.2,52,0,fail
29,A96,0,25,75,7.2,7,70,0,fail
1,A93,0,25,75,7,9.2,92,0,fail
2,A93,0,25,75,7,5.5,55,0,fail
3,A93,0,25,75,7,5.2,52,0,fail
4,A93,0,25,75,7,7,70,0,fail
5,A93,0,25,75,7,8,80,0,fail
6,A93,0,25,75,7,7.2,72,0,fail
7,A93,0,25,75,7,8,80,0,fail
8,A93,100,25,75,7,8.3,83,0,very good
9,A93,0,25,75,7,9,90,0,fail
10,A93,0,25,75,7,8.8,88,0,fail
11,A93,0,25,75,7,8.5,85,0,fail
12,A93,0,25,75,7,8.2,82,0,fail
13,A93,0,25,75,7.2,8,80,0,fail
14,A93,0,25,75,8.2,7.8,78,0,fail
15,A93,0,25,75,9.2,6,60,0,fail
16,A93,100,25,75,7.2,8.5,85,200,very good
17,A93,0,25,75,7.2,7,70,0,fail
18,A93,0,25,75,7.2,6.8,68,0,fail
19,A93,0,25,75,7.2,4.8,48,0,fail
20,A93,0,25,75,7.2,5,50,0,fail
21,A93,0,25,75,7.2,5.5,55,0,fail
22,A93,0,25,75,7.2,4.8,48,0,fail
23,A93,0,25,75,7.4,4.7,47,0,fail
24,A93,0,25,75,7.4,6.5,65,0,fail
25,A93,0,25,75,7.4,6.2,62,0,fail
26,A93,0,25,75,7.4,7,70,0,fail
27,A93,0,25,75,7.4,7.5,75,0,fail
28,A93,0,25,75,7.4,6.2,62,0,fail
29,A93,50,25,75,7.4,5.7,57,250,bad
1,A94,0,25,75,7,6.9,69,0,fail
2,A94,0,25,75,7,7,70,0,fail
3,A94,0,25,75,7,7.5,75,0,fail
4,A94,70,25,75,7,6.9,69,70,normal
5,A94,0,25,75,7,8,80,0,fail
6,A94,0,25,75,7,7.2,72,0,fail
7,A94,0,25,75,7,8,80,0,fail
8,A94,0,25,75,7,8.5,85,0,fail
9,A94,0,25,75,7,7.2,72,0,fail
10,A94,0,25,75,7,6.8,68,0,fail
11,A94,0,25,75,7,8.2,82,0,fail
12,A94,0,25,75,7,7,70,0,fail
13,A94,0,25,75,7,8,80,0,fail
14,A94,0,25,75,7,6.2,62,0,fail
15,A94,0,25,75,7,5.8,58,0,fail
16,A94,0,25,75,7,6.5,65,0,fail
17,A94,80,25,75,7.2,7.8,78,150,good
18,A94,0,25,75,7.2,6.8,68,0,fail
19,A94,0,25,75,7.2,4.8,48,0,fail
20,A94,0,25,75,7.2,5,50,0,fail
